tmdb_id,true_score,gnn_pred
481084.0,0.6700000166893005,0.596281886100769
619067.0,0.9200000166893005,0.3934396803379059
52449.0,0.36000001430511475,0.45512858033180237
184323.0,0.3700000047683716,0.5214082598686218
10195.0,0.7599999904632568,0.547710120677948
150689.0,0.800000011920929,0.7669563889503479
41397.0,0.8199999928474426,0.7444117665290833
566872.0,0.8100000023841858,0.5392926335334778
286217.0,0.9100000262260437,0.6686189770698547
354912.0,0.15000000596046448,0.2649190425872803
37724.0,0.8600000143051147,0.602910578250885
451919.0,0.8299999833106995,0.6051456332206726
286532.0,0.2199999988079071,0.4074098765850067
664469.0,0.1899999976158142,0.40639063715934753
10316.0,0.7300000190734863,0.6729661822319031
365851.0,0.33000001311302185,0.33423781394958496
84329.0,0.75,0.5780032277107239
504949.0,0.5400000214576721,0.5868010520935059
547012.0,0.5799999833106995,0.5838510394096375
133805.0,0.4399999976158142,0.4696585237979889
718032.0,0.6499999761581421,0.5927165150642395
786170.0,0.800000011920929,0.45387616753578186
706727.0,0.5199999809265137,0.4003102481365204
761388.0,0.38999998569488525,0.43157926201820374
44737.0,0.6700000166893005,0.42918094992637634
420775.0,0.5199999809265137,0.5925244092941284
50544.0,0.6499999761581421,0.5353471040725708
501907.0,0.9200000166893005,0.6288519501686096
324849.0,0.8100000023841858,0.6055656671524048
227783.0,0.4300000071525574,0.45386257767677307
33217.0,0.5,0.5218203663825989
306745.0,0.8399999737739563,0.4676324427127838
504827.0,0.8899999856948853,0.6185800433158875
468556.0,0.7799999713897705,0.6987354755401611
532639.0,0.33000001311302185,0.3656804859638214
877703.0,0.6399999856948853,0.5441141724586487
762433.0,0.07999999821186066,0.4955531656742096
44027.0,0.4399999976158142,0.41167405247688293
788183.0,0.20999999344348907,0.5977826714515686
447277.0,0.5299999713897705,0.3387341797351837
592834.0,0.4000000059604645,0.47011157870292664
561605.0,0.6499999761581421,0.5839643478393555
427416.0,0.8799999952316284,0.4912431538105011
315588.0,0.7099999785423279,0.5823324918746948
127867.0,0.5099999904632568,0.3946875035762787
586101.0,0.15000000596046448,0.2914629280567169
731738.0,0.9300000071525574,0.6837567687034607
1059811.0,0.8399999737739563,0.6256077885627747
1056360.0,0.949999988079071,0.6093346476554871
347031.0,0.7200000286102295,0.5662949085235596
760919.0,0.10999999940395355,0.4383939206600189
748462.0,0.4300000071525574,0.38633236289024353
246894.0,0.800000011920929,0.43509766459465027
229852.0,0.6499999761581421,0.5211533308029175
826749.0,0.7300000190734863,0.34501874446868896
315837.0,0.8899999856948853,0.6641297936439514
759902.0,0.6399999856948853,0.7033104300498962
256924.0,0.7300000190734863,0.5548405051231384
136400.0,0.6600000262260437,0.5037221908569336
695958.0,0.41999998688697815,0.6141964197158813
177047.0,0.41999998688697815,0.47033074498176575
44603.0,0.3799999952316284,0.5240524411201477
570424.0,0.1899999976158142,0.5175403952598572
736526.0,0.2800000011920929,0.46679797768592834
49046.0,0.8899999856948853,0.6367707848548889
626576.0,0.4300000071525574,0.38249585032463074
88005.0,0.5299999713897705,0.4881714880466461
476968.0,0.8299999833106995,0.5574013590812683
526990.0,0.4399999976158142,0.3221645653247833
181330.0,0.7200000286102295,0.5678552985191345
1035259.0,0.8399999737739563,0.6879658102989197
364902.0,0.6100000143051147,0.7350569367408752
365851.0,0.33000001311302185,0.33163565397262573
429300.0,0.6499999761581421,0.45367082953453064
546866.0,0.5600000023841858,0.48276373744010925
257976.0,0.7300000190734863,0.6996105313301086
754983.0,0.3100000023841858,0.32468244433403015
442064.0,0.46000000834465027,0.4078633785247803
82703.0,0.7300000190734863,0.6295703649520874
466272.0,0.699999988079071,0.6414433717727661
504172.0,0.6200000047683716,0.4201836585998535
459151.0,0.8899999856948853,0.5186808109283447
270303.0,0.6600000262260437,0.591589629650116
762164.0,0.550000011920929,0.40063872933387756
334074.0,0.25,0.3762957751750946
293660.0,0.8999999761581421,0.4674343764781952
76600.0,0.9200000166893005,0.6315008401870728
426295.0,0.800000011920929,0.628641664981842
345628.0,0.4300000071525574,0.38993528485298157
47610.0,0.28999999165534973,0.32537052035331726
452019.0,0.5299999713897705,0.41171392798423767
615177.0,0.30000001192092896,0.390924334526062
509793.0,0.8199999928474426,0.6753215789794922
604578.0,0.6800000071525574,0.5680752992630005
82650.0,0.6299999952316284,0.4594065248966217
55934.0,0.5199999809265137,0.5805160403251648
520596.0,0.6200000047683716,0.603165864944458
898308.0,0.7300000190734863,0.49588653445243835
423448.0,0.6399999856948853,0.34123143553733826
888022.0,0.9300000071525574,0.6776371598243713
1144047.0,0.800000011920929,0.6259375214576721
472815.0,0.6700000166893005,0.3925963044166565
109451.0,0.6600000262260437,0.5523864030838013
46504.0,0.49000000953674316,0.670073926448822
278154.0,0.38999998569488525,0.3892875015735626
369972.0,0.6800000071525574,0.5751132369041443
569367.0,0.6299999952316284,0.5475154519081116
629227.0,0.17000000178813934,0.36085084080696106
82935.0,0.6299999952316284,0.5937955379486084
272693.0,0.6600000262260437,0.5278290510177612
399170.0,0.7599999904632568,0.5890542268753052
64635.0,0.7900000214576721,0.6300026774406433
86812.0,0.6600000262260437,0.4657093584537506
291805.0,0.5299999713897705,0.3904913365840912
798286.0,0.7099999785423279,0.5272539854049683
203179.0,0.75,0.6200987100601196
44629.0,0.8299999833106995,0.6330490708351135
105001.0,0.49000000953674316,0.3373447358608246
615469.0,0.30000001192092896,0.46476587653160095
501497.0,0.4699999988079071,0.5265355110168457
619778.0,0.4000000059604645,0.49077078700065613
378236.0,0.36000001430511475,0.35855379700660706
72113.0,0.6600000262260437,0.5310487151145935
829280.0,0.7900000214576721,0.6032499670982361
842050.0,0.4000000059604645,0.42714110016822815
810873.0,0.6700000166893005,0.4803676903247833
91550.0,0.3499999940395355,0.4653274118900299
792101.0,0.15000000596046448,0.26464101672172546
282113.0,0.27000001072883606,0.3334287405014038
627290.0,0.5,0.5017004609107971
110272.0,0.27000001072883606,0.40269502997398376
524434.0,0.7699999809265137,0.4781476557254791
408396.0,0.3499999940395355,0.35364866256713867
1019317.0,0.4699999988079071,0.5848559141159058
12444.0,0.8500000238418579,0.5096205472946167
271714.0,0.8500000238418579,0.6227102875709534
776485.0,0.9800000190734863,0.6799644827842712
38579.0,0.41999998688697815,0.36246612668037415
227973.0,0.7599999904632568,0.6260623335838318
50838.0,0.03999999910593033,0.38619324564933777
97630.0,0.800000011920929,0.6540690064430237
326441.0,0.7099999785423279,0.5343908071517944
79640.0,0.5099999904632568,0.4383256733417511
737411.0,0.3799999952316284,0.650989830493927
693594.0,0.550000011920929,0.3181847035884857
172785.0,0.5600000023841858,0.30224278569221497
295884.0,0.30000001192092896,0.32161426544189453
500270.0,0.2800000011920929,0.3266434967517853
61667.0,0.550000011920929,0.5558521151542664
158773.0,0.6399999856948853,0.37619414925575256
666942.0,0.15000000596046448,0.2133977711200714
535170.0,0.6299999952316284,0.45763251185417175
774343.0,0.1899999976158142,0.4610046446323395
512200.0,0.8700000047683716,0.6105424761772156
506558.0,0.6499999761581421,0.6298760771751404
105864.0,0.6399999856948853,0.571419894695282
318033.0,0.36000001430511475,0.4169807434082031
774825.0,0.3199999928474426,0.45109477639198303
555974.0,0.4399999976158142,0.38003304600715637
671812.0,0.550000011920929,0.3654826581478119
896166.0,0.8100000023841858,0.6700485944747925
774714.0,0.4300000071525574,0.3884035646915436
29426.0,0.1899999976158142,0.3789996802806854
1218628.0,0.6399999856948853,0.45020791888237
579400.0,0.8600000143051147,0.6070643067359924
417739.0,0.7900000214576721,0.3613678514957428
874476.0,0.5600000023841858,0.3529285788536072
429476.0,0.41999998688697815,0.48310062289237976
765869.0,0.5099999904632568,0.620682418346405
190859.0,0.8399999737739563,0.6008504033088684
505579.0,0.41999998688697815,0.35506683588027954
611607.0,0.7400000095367432,0.6573687195777893
303858.0,0.5099999904632568,0.5198955535888672
1094403.0,0.5099999904632568,0.5125039219856262
330457.0,0.9200000166893005,0.6406288146972656
318850.0,0.6600000262260437,0.5305010676383972
1229913.0,0.27000001072883606,0.5013191103935242
1162493.0,0.5400000214576721,0.5285307765007019
454992.0,0.5699999928474426,0.43033942580223083
124905.0,0.2800000011920929,0.47063401341438293
579400.0,0.8600000143051147,0.6082442402839661
127913.0,0.38999998569488525,0.4975670874118805
43074.0,0.8799999952316284,0.6640817523002625
10679.0,0.3700000047683716,0.43172869086265564
1035803.0,0.8600000143051147,0.51103276014328
520607.0,0.47999998927116394,0.6754440665245056
705861.0,0.23999999463558197,0.3856806457042694
809140.0,0.949999988079071,0.48417046666145325
723419.0,0.5,0.4565817415714264
296096.0,0.7300000190734863,0.5528413653373718
680610.0,0.6000000238418579,0.412515252828598
84165.0,0.41999998688697815,0.5074909329414368
50420.0,0.7200000286102295,0.6784573197364807
212231.0,0.6399999856948853,0.6071226000785828
748853.0,0.23999999463558197,0.5923282504081726
71864.0,0.6700000166893005,0.4847234785556793
450005.0,0.7400000095367432,0.5262247920036316
1039690.0,0.7400000095367432,0.5132458806037903
419835.0,0.5400000214576721,0.5980403423309326
513540.0,0.5600000023841858,0.33784744143486023
188839.0,0.800000011920929,0.6350533962249756
862965.0,0.7900000214576721,0.5864651799201965
406761.0,0.3499999940395355,0.5089403390884399
448557.0,0.6100000143051147,0.6433572173118591
316727.0,0.47999998927116394,0.4531947076320648
37834.0,0.49000000953674316,0.5215347409248352
255898.0,0.7400000095367432,0.6184934973716736
246575.0,0.7699999809265137,0.631620466709137
955740.0,0.6399999856948853,0.5032182335853577
73582.0,0.6399999856948853,0.3447333872318268
547017.0,0.6800000071525574,0.5152071714401245
44671.0,0.9300000071525574,0.6614065766334534
719643.0,0.8899999856948853,0.6552557945251465
254191.0,0.07999999821186066,0.3988204896450043
470044.0,0.8100000023841858,0.6545096039772034
716258.0,0.6499999761581421,0.5128996968269348
626392.0,0.6499999761581421,0.37156087160110474
1124589.0,0.6899999976158142,0.6660749912261963
742976.0,0.8899999856948853,0.5555006861686707
385048.0,0.8199999928474426,0.626227855682373
49017.0,0.5799999833106995,0.44535234570503235
429422.0,0.23999999463558197,0.46732333302497864
291276.0,0.9700000286102295,0.3562745153903961
41479.0,0.46000000834465027,0.4609133303165436
957143.0,0.38999998569488525,0.547959566116333
854188.0,0.4699999988079071,0.4853314459323883
317422.0,0.38999998569488525,0.35482385754585266
582596.0,0.5600000023841858,0.39493510127067566
293646.0,0.5899999737739563,0.5073890089988708
452000.0,0.8299999833106995,0.6462516188621521
507712.0,0.41999998688697815,0.44102659821510315
10196.0,0.30000001192092896,0.3404931128025055
426347.0,0.7699999809265137,0.6591953635215759
389060.0,0.5799999833106995,0.5116298794746399
1020662.0,0.8500000238418579,0.6860206723213196
429351.0,0.6200000047683716,0.5009056329727173
1249423.0,0.6000000238418579,0.5185420513153076
811938.0,0.800000011920929,0.40140262246131897
673593.0,0.6600000262260437,0.5174669623374939
579496.0,0.8700000047683716,0.5865786075592041
565028.0,0.6399999856948853,0.6277613043785095
350050.0,0.33000001311302185,0.5544838905334473
559937.0,0.5199999809265137,0.5759971737861633
93456.0,0.8500000238418579,0.5497122406959534
49021.0,0.41999998688697815,0.47242972254753113
64689.0,0.44999998807907104,0.5154231786727905
491084.0,0.6100000143051147,0.2682027816772461
206563.0,0.46000000834465027,0.489009290933609
50456.0,0.6600000262260437,0.526717483997345
226001.0,0.9300000071525574,0.7021039128303528
385448.0,0.5299999713897705,0.31223151087760925
930957.0,0.7099999785423279,0.5262976288795471
57157.0,0.49000000953674316,0.5264413356781006
585443.0,0.8600000143051147,0.7311366200447083
76758.0,0.7400000095367432,0.5182304978370667
1189904.0,0.6399999856948853,0.33295369148254395
812635.0,0.5099999904632568,0.589758574962616
389832.0,0.33000001311302185,0.4120192527770996
305455.0,0.6700000166893005,0.4474501311779022
265647.0,0.7900000214576721,0.6031932830810547
87421.0,0.5600000023841858,0.5148352980613708
201088.0,0.23999999463558197,0.48520031571388245
463821.0,0.44999998807907104,0.5019938349723816
345920.0,0.6399999856948853,0.4245136082172394
739990.0,0.6000000238418579,0.5595667958259583
1035259.0,0.8399999737739563,0.6704774498939514
380764.0,0.33000001311302185,0.39829039573669434
257521.0,0.5799999833106995,0.3318404257297516
398181.0,0.6399999856948853,0.5652391910552979
929340.0,0.7599999904632568,0.5776366591453552
58224.0,0.5299999713897705,0.44960930943489075
921360.0,0.8899999856948853,0.43283921480178833
813726.0,0.6499999761581421,0.5631148815155029
72710.0,0.7200000286102295,0.6840175986289978
134374.0,0.4699999988079071,0.5022178888320923
691683.0,0.5600000023841858,0.4052266776561737
820525.0,0.6100000143051147,0.6155940890312195
447076.0,0.6499999761581421,0.4697730243206024
37799.0,0.8700000047683716,0.642734706401825
135670.0,0.36000001430511475,0.4653598368167877
1086888.0,0.8100000023841858,0.6143915057182312
77016.0,0.8600000143051147,0.6444175839424133
420817.0,0.9399999976158142,0.6092023253440857
776098.0,0.7099999785423279,0.7123280763626099
318226.0,0.7799999713897705,0.5270017981529236
271467.0,0.7300000190734863,0.4050905108451843
616037.0,0.7599999904632568,0.5773832201957703
269492.0,0.4399999976158142,0.3253750503063202
793269.0,0.7300000190734863,0.3968328535556793
850018.0,0.27000001072883606,0.45001688599586487
83481.0,0.5799999833106995,0.4860188066959381
497275.0,0.4000000059604645,0.326123982667923
528888.0,0.9100000262260437,0.6485103964805603
26390.0,0.46000000834465027,0.4656972587108612
787752.0,0.9100000262260437,0.657595694065094
1068827.0,0.550000011920929,0.32887002825737
10192.0,0.5400000214576721,0.5254256725311279
172847.0,0.5,0.576154887676239
63555.0,0.5,0.4316093325614929
1158123.0,0.20000000298023224,0.5765854120254517
865579.0,0.30000001192092896,0.44001486897468567
72387.0,0.75,0.653924286365509
298663.0,0.8199999928474426,0.5272883772850037
458850.0,0.5099999904632568,0.41124171018600464
421049.0,0.2800000011920929,0.35736438632011414
166426.0,0.6000000238418579,0.3757883310317993
647745.0,0.38999998569488525,0.5462422966957092
200094.0,0.41999998688697815,0.38381367921829224
325348.0,0.550000011920929,0.46768102049827576
453354.0,0.6700000166893005,0.6371431946754456
82700.0,0.36000001430511475,0.3808193504810333
136921.0,0.46000000834465027,0.425826758146286
555801.0,0.7300000190734863,0.6261650323867798
188161.0,0.4099999964237213,0.46330025792121887
304357.0,0.7900000214576721,0.49917563796043396
50839.0,0.7400000095367432,0.6078473925590515
297762.0,0.7799999713897705,0.5503464937210083
321612.0,0.8999999761581421,0.6857232451438904
399796.0,0.38999998569488525,0.40989378094673157
109417.0,0.49000000953674316,0.49777886271476746
608872.0,0.27000001072883606,0.37564921379089355
801913.0,0.38999998569488525,0.47887930274009705
575381.0,0.6399999856948853,0.47489312291145325
356371.0,0.8600000143051147,0.5613836646080017
753601.0,0.3400000035762787,0.49276742339134216
321741.0,0.5799999833106995,0.5826813578605652
502791.0,0.75,0.5012686848640442
766931.0,0.800000011920929,0.41548290848731995
728209.0,0.6299999952316284,0.49392858147621155
765750.0,0.2199999988079071,0.340595543384552
80274.0,0.6499999761581421,0.5396069288253784
105315.0,0.9700000286102295,0.5934032797813416
1026836.0,0.4399999976158142,0.39347290992736816
316951.0,0.8500000238418579,0.5361859202384949
828900.0,0.7799999713897705,0.7115930914878845
340104.0,0.3100000023841858,0.39233461022377014
488621.0,0.4300000071525574,0.4849918782711029
642814.0,0.14000000059604645,0.3541450798511505
70670.0,0.8500000238418579,0.6612587571144104
653601.0,0.49000000953674316,0.4895595610141754
242095.0,0.5799999833106995,0.4886087477207184
30844.0,0.8999999761581421,0.6997557282447815
490005.0,0.6499999761581421,0.5596553683280945
716594.0,0.6399999856948853,0.6436859965324402
486131.0,0.9399999976158142,0.43717435002326965
99268.0,0.6299999952316284,0.43725523352622986
508396.0,0.38999998569488525,0.372281938791275
181812.0,0.8600000143051147,0.5984673500061035
516632.0,0.6100000143051147,0.5356169939041138
1020662.0,0.8500000238418579,0.6860206723213196
379686.0,0.7900000214576721,0.4315313696861267
979366.0,0.4000000059604645,0.36466166377067566
869626.0,0.8999999761581421,0.6833652257919312
937278.0,0.9700000286102295,0.5934609770774841
767295.0,0.8299999833106995,0.5753116607666016
216282.0,0.6299999952316284,0.35917022824287415
651571.0,0.6700000166893005,0.6280562877655029
133805.0,0.4399999976158142,0.4696585237979889
1006947.0,0.6200000047683716,0.5421950817108154
254128.0,0.5199999809265137,0.4328438639640808
1037827.0,0.36000001430511475,0.3853417932987213
424600.0,0.550000011920929,0.524204432964325
45317.0,0.8899999856948853,0.5885217189788818
414086.0,0.949999988079071,0.6316056847572327
249644.0,0.7599999904632568,0.5671467185020447
694919.0,0.3199999928474426,0.40250903367996216
79316.0,0.20999999344348907,0.3252893388271332
426621.0,0.3400000035762787,0.4330323040485382
392044.0,0.7799999713897705,0.6722581386566162
144340.0,0.3199999928474426,0.4073914885520935
109445.0,0.6200000047683716,0.4672854244709015
526896.0,0.7099999785423279,0.4278506934642792
567189.0,0.41999998688697815,0.484454482793808
122192.0,0.7400000095367432,0.6615886092185974
42850.0,0.6000000238418579,0.5577114820480347
472674.0,0.7200000286102295,0.4745689928531647
84305.0,0.1899999976158142,0.3592047691345215
987257.0,0.949999988079071,0.5340830683708191
38167.0,0.41999998688697815,0.4679088294506073
514921.0,0.949999988079071,0.5531290173530579
1511556.0,0.699999988079071,0.6287260055541992
414086.0,0.949999988079071,0.6390050053596497
168530.0,0.5799999833106995,0.46045395731925964
251736.0,0.5400000214576721,0.5185814499855042
665896.0,0.7300000190734863,0.6245930194854736
33107.0,0.6299999952316284,0.43137964606285095
402025.0,0.8600000143051147,0.6051802039146423
27582.0,0.5099999904632568,0.5662509799003601
310121.0,0.6800000071525574,0.5724727511405945
250136.0,0.699999988079071,0.5872437357902527
143800.0,0.800000011920929,0.6841484904289246
67250.0,0.8299999833106995,0.5522336363792419
79694.0,0.23999999463558197,0.25001585483551025
502133.0,0.4300000071525574,0.560485303401947
1192615.0,0.6499999761581421,0.325392484664917
419709.0,0.7200000286102295,0.5586419701576233
301348.0,0.5699999928474426,0.5782447457313538
192142.0,0.4300000071525574,0.5233209729194641
86841.0,0.47999998927116394,0.34320345520973206
537116.0,0.9599999785423279,0.7269735336303711
39806.0,0.46000000834465027,0.4681425392627716
205775.0,0.5400000214576721,0.408355712890625
184345.0,0.4300000071525574,0.41471391916275024
97020.0,0.49000000953674316,0.5002551674842834
328901.0,0.23999999463558197,0.45361563563346863
643550.0,0.44999998807907104,0.3188352584838867
301528.0,0.9399999976158142,0.6258850693702698
412656.0,0.7099999785423279,0.39405080676078796
681015.0,0.8799999952316284,0.4292835593223572
956728.0,0.5799999833106995,0.46410104632377625
607845.0,0.1599999964237213,0.3960344195365906
843314.0,0.5799999833106995,0.5645159482955933
558915.0,0.949999988079071,0.6632675528526306
381284.0,0.9300000071525574,0.659511387348175
38055.0,0.7200000286102295,0.5443026423454285
630586.0,0.5400000214576721,0.4454644024372101
724209.0,0.25,0.41440460085868835
595735.0,0.28999999165534973,0.50326007604599
87504.0,0.3100000023841858,0.3454315662384033
316002.0,0.15000000596046448,0.3470635712146759
394117.0,0.8100000023841858,0.5917096734046936
433694.0,0.9200000166893005,0.6393754482269287
595875.0,0.5699999928474426,0.22980839014053345
300617.0,0.8700000047683716,0.5743511915206909
663260.0,0.6499999761581421,0.5658565163612366
1138749.0,0.6299999952316284,0.4040321409702301
353726.0,0.5600000023841858,0.5292710661888123
1022964.0,0.44999998807907104,0.44487884640693665
436270.0,0.8700000047683716,0.48937490582466125
37430.0,0.7400000095367432,0.5612767934799194
535581.0,0.4000000059604645,0.33179301023483276
49524.0,0.3799999952316284,0.34521153569221497
640265.0,0.5699999928474426,0.4973023235797882
1001028.0,0.8199999928474426,0.6242253184318542
171274.0,0.5299999713897705,0.4732513725757599
209403.0,0.6100000143051147,0.526842474937439
381009.0,0.699999988079071,0.6481373906135559
918035.0,0.6700000166893005,0.5169776082038879
453201.0,0.3700000047683716,0.42306873202323914
383709.0,0.550000011920929,0.49195531010627747
437583.0,0.4099999964237213,0.5055518746376038
330947.0,0.36000001430511475,0.42245498299598694
717693.0,0.33000001311302185,0.36566874384880066
76479.0,0.46000000834465027,0.5225620269775391
82687.0,0.38999998569488525,0.38218650221824646
89191.0,0.8799999952316284,0.5334370732307434
77931.0,0.5600000023841858,0.4128339886665344
155096.0,0.8199999928474426,0.5398317575454712
646207.0,0.3100000023841858,0.5098522305488586
859860.0,0.09000000357627869,0.39013567566871643
232074.0,0.3199999928474426,0.37776967883110046
339985.0,0.7300000190734863,0.5255242586135864
329996.0,0.699999988079071,0.7984415888786316
45243.0,0.5199999809265137,0.46129903197288513
619297.0,0.49000000953674316,0.48552826046943665
299096.0,0.47999998927116394,0.31628116965293884
878828.0,1.0,0.5478604435920715
286565.0,0.4699999988079071,0.5350032448768616
508439.0,0.949999988079071,0.6899661421775818
582014.0,0.8700000047683716,0.6366273760795593
34803.0,0.7900000214576721,0.5077717900276184
75656.0,0.699999988079071,0.523023784160614
792293.0,0.8500000238418579,0.5559573769569397
48138.0,0.5400000214576721,0.49448803067207336
393789.0,0.6200000047683716,0.5406544208526611
860155.0,0.4000000059604645,0.3082779347896576
958136.0,0.8799999952316284,0.702849805355072
409289.0,0.7300000190734863,0.6140603423118591
49530.0,0.5099999904632568,0.4931141436100006
485827.0,0.6600000262260437,0.4021073281764984
120485.0,0.5600000023841858,0.31369486451148987
302429.0,0.5400000214576721,0.47231802344322205
173897.0,0.4699999988079071,0.4497475326061249
705950.0,0.8799999952316284,0.5595583915710449
415010.0,0.7799999713897705,0.5113734602928162
138103.0,0.47999998927116394,0.4690884053707123
228165.0,0.5400000214576721,0.635323703289032
284054.0,0.47999998927116394,0.20013239979743958
160652.0,0.3799999952316284,0.3195534646511078
543803.0,0.5299999713897705,0.5860496163368225
661231.0,0.6499999761581421,0.589170515537262
438819.0,0.4000000059604645,0.5371738076210022
346923.0,0.9100000262260437,0.7043644785881042
224087.0,0.7400000095367432,0.6630261540412903
51794.0,0.3700000047683716,0.40471336245536804
39781.0,0.7400000095367432,0.6275013089179993
381289.0,0.7400000095367432,0.5042774677276611
999996.0,0.8399999737739563,0.626349151134491
47327.0,0.3700000047683716,0.42634716629981995
456154.0,0.25,0.4233604669570923
297806.0,0.3799999952316284,0.46136942505836487
661930.0,0.1899999976158142,0.3416220247745514
301365.0,0.5099999904632568,0.44407621026039124
680058.0,0.6899999976158142,0.37223920226097107
869641.0,0.3799999952316284,0.4581277668476105
433471.0,0.5600000023841858,0.4137563407421112
168259.0,0.8199999928474426,0.6244428753852844
